username,tweet_date,tweet_text,tweet_link,media_exists
@6ar6enoire,"Jun 28, 2023 · 11:32 PM UTC",Mais y'a pas de hasard la? C'EST EXACTEMENT LA MÊME SCÈNE?!!!! #Nanterre #emeutes #Nael,https://twitter.com/6ar6enoire/status/1674199202832818177?s=20,True
@jxneddeadd,"Jun 28, 2023 · 11:32 PM UTC","Saint dénis deviens critique
#Nanterre #Nael #JusticePourNael #emeutes",https://twitter.com/jxneddeadd/status/1674199098369486848?s=20,True
@BERNARDAllan7,"Jun 28, 2023 · 11:32 PM UTC","C’est la mère de Naël qui doit être contente…. La demande faite sur la vidéo « marche de la révolte » prend tout son sens. Pauvre France 💔😭   

Ne serait ce pas un appel de trouble à l’ordre public ?

#Nanterre #Nael",https://twitter.com/BERNARDAllan7/status/1674199199448018945?s=20,True
@Lasombrehistoir,"Jun 28, 2023 · 11:31 PM UTC",Tout se passe comme prévu pour Macron…et oui #nael c était une occasion d ailleurs c est un “ancien” militaire qui l à exécuter….y a pas de hasard avec ses gens la,https://twitter.com/Lasombrehistoir/status/1674198943507292160?s=20,False
@NlVini,"Jun 28, 2023 · 11:31 PM UTC","Ils ont tiré dans les jambes d'un terroriste qui a poignardé des enfants dans un parc.
Je n'ai rien d'autre à dire votre honneur.
#Nael #Nanterre",https://twitter.com/NlVini/status/1674198950625136640?s=20,False
@Odunisback95,"Jun 28, 2023 · 11:30 PM UTC","#Nanterre #Nael #Garges 95 
Ça commence à partir en couille ici twitter.com/i/web/status/167…",https://twitter.com/Odunisback95/status/1674198726703820800?s=20,False
@infos_news_27,"Jun 28, 2023 · 11:30 PM UTC","🇲🇫 Nael : la garde à vue du policier prolongé jusqu'à demain matin.

#emeutes #Nael #Nahel #Police",https://twitter.com/infos_news_27/status/1674198705203818497?s=20,False
@lesinfosdetino,"Jun 28, 2023 · 11:30 PM UTC","⚠️URGENT- Un policier aurait dit : « Arrête-toi, ou je te bute » à un manifestant.🔴
Abonne-toi, je t’informe!✍️
#Nael #emeutes #Nanterre",https://twitter.com/lesinfosdetino/status/1674198653282426881?s=20,True
@larafale243,"Jun 28, 2023 · 11:30 PM UTC",Émeute à Orléans la source force au p’tit Naël #Nael #emeutes #Nanterre 45x92 twitter.com/i/web/status/167…,https://twitter.com/larafale243/status/1674198651827109890?s=20,False
@jxneddeadd,"Jun 28, 2023 · 11:30 PM UTC","A Clichy sous bois une voiture de police pris en guet apens
#Nanterre #Nael #emeutes #JusticePourNael",https://twitter.com/jxneddeadd/status/1674198616578179072?s=20,True
@najatvb,"Jun 28, 2023 · 8:34 AM UTC","J’en pense que face à 1 tel événement, il faut vraiment être totalement abject ou demeuré pour préférer aller chercher la supposée responsabilité d’1 parent qui n’aurait pas assez inculqué la politesse, plutôt que celle du policier qui pointe son arme et tire #Nael",https://twitter.com/badsquirrell/status/1674198410558152712?s=20,False
@infos_news_27,"Jun 28, 2023 · 11:29 PM UTC","🇲🇫Jeune tué à Nanterre : ""nous voulons la justice pour #Nael , nous l'obtiendront par notre mobilisation pacifique"" (maire de Nanterre).
#Nanterre #emeutes #Nael #Nahel #Police",https://twitter.com/infos_news_27/status/1674198285752434689?s=20,False
@mxnon95,"Jun 28, 2023 · 11:29 PM UTC",#argenteuil #emeutes #Nael,https://twitter.com/mxnon95/status/1674198413246595075?s=20,True
@Jarod2727,"Jun 28, 2023 · 11:28 PM UTC",#LaPoliceAssassine #LaPoliceMent #Nael #Nanterre #justice,https://twitter.com/Jarod2727/status/1674198188046032896?s=20,True
@RiffainM30112,"Jun 28, 2023 · 11:28 PM UTC",Les kholoto d’Amiens Nord Etouvie font zga pareille #emeutes #Nael,https://twitter.com/RiffainM30112/status/1674198108773785602?s=20,True
@lesinfosdetino,"Jun 28, 2023 · 11:28 PM UTC","⚠️URGENT-  L'école primaire Angela Davis à Bezons (95) a été victime d'un incendie.🔴
#Nanterre #Bezons #emeutes #Nael",https://twitter.com/lesinfosdetino/status/1674198040146485250?s=20,True
@sfn_92zz,"Jun 28, 2023 · 11:28 PM UTC",La tension a Bagneux augmente #emeutes #Nael #Nanterre,https://twitter.com/sfn_92zz/status/1674198027664236547?s=20,True
@JeanMessiha,"Jun 28, 2023 · 11:15 PM UTC","Où diable sont passés les blindés de la gendarmerie et de la police que Macron n’avait pas hésité à envoyer contre les #GiletsJaunes ?

Pourquoi ce même Macron ne les envoie pas pour écraser les #emeutes en cours dans les zones de non France ?

Pour ne pas stigmatiser et attiser la haine ?

Clichy
Trappes
#emeutes
#Lola
Grigny
Par Allah
#ViolencesPolicieres
#Annecy
#LaPoliceMent
Europe 1
#racaille
Marine Tondelier
#LaPoliceTue
Ramadan
#SoutienFDO
Omar Sy 
#Toulouse
Mirail
Nadine Morano 
#JusticepourNahel",https://twitter.com/LeN6zeD/status/1674198019628204032?s=20,False
@imnotalivebut,"Jun 28, 2023 · 11:27 PM UTC","Barikatları ateşe verin!
Dünyanın salak insanları  askerlerdir, korkmayın!
Örgütlenin, faşist Fransa devletinden hesap sorun!
Anarşist kardeşlerim; taş üstünde taş bırakmayın!
Naёl'in katillerine sokakları dar edin!
#Nanterre
#Nael",https://twitter.com/imnotalivebut/status/1674197975524859914?s=20,True
@Kenza99769855,"Jun 28, 2023 · 11:27 PM UTC","à Asnières sur seine !!
Y'a que ça qui peut fonctionner mettre le feu à tous le pays, quelle pays de perdre sah !!!!!!! On en vient à être obligé de laisser nos frères nos cousins nos fils a sortir brûler le pays pour avoir une justice
#Nanterre #emeutes #Nael #JusticePourNael",https://twitter.com/Kenza99769855/status/1674197885963960320?s=20,True
@soniajsl,"Jun 28, 2023 · 11:27 PM UTC","c’est si évident qu’il ne s’enfuyait pas, personne fuit à cette allure là et s’il l’aurait réellement fait le policier ne l’aurait même pas toucher🤦🏻‍♀️ #emeutes #JusticePourNael #Nael #nanterre",https://twitter.com/soniajsl/status/1674197938967281664?s=20,False
@saidk66568352,"Jun 28, 2023 · 11:27 PM UTC",#emeutes #naterre #clichy #asniere #nael #lapolicetue,https://twitter.com/saidk66568352/status/1674197756888461313?s=20,True
@guemmah,"Jun 28, 2023 · 11:27 PM UTC",#Nanterre #colombes #emeutes #Nael,https://twitter.com/guemmah/status/1674197864757567488?s=20,True
@EweDalia92,"Jun 28, 2023 · 11:27 PM UTC",EN DIRECT DE BAGNEUX 92 #Nanterre #Bagneux #Nael #Nahel #emeutes,https://twitter.com/EweDalia92/status/1674197796864311297?s=20,True
@lesinfosdetino,"Jun 28, 2023 · 11:27 PM UTC","🇫🇷URGENT- La situation s'est fortement tendue ce soir à Asnières-sur-Seine.🔴
Abonne-toi, je t’informe!⚠️
#emeutes #Nanterre #Nael",https://twitter.com/lesinfosdetino/status/1674197746901741574?s=20,True
@Pirlouit2023,"Jun 28, 2023 · 11:26 PM UTC",La France est en feu #Nahel #Nael,https://twitter.com/Pirlouit2023/status/1674197723317166081?s=20,True
@JBaptiste_Cmb,"Jun 28, 2023 · 11:26 PM UTC",Que justice te soit rendue Naël ! Le geste du policier n’est pas excusable. Il mérite la prison #Nael,https://twitter.com/JBaptiste_Cmb/status/1674197714744012801?s=20,False
@astree1605,"Jun 28, 2023 · 11:27 PM UTC","#Nael 🤍 Puissent ceux qui te racontent sans savoir, leurs cœurs juges emplis de haine pour tenter d’expliquer l’impardonnable, l’injustifiable. 
Je pose ça ici, dans l’océan de Tweeter « On est pas sérieux quand on a 17 ans. » A. Rimbaud. 
#ACAB d’après ce que j’observe !!!",https://twitter.com/astree1605/status/1674197738446024705?s=20,False
@Leaah1205,"Jun 28, 2023 · 11:26 PM UTC",#JusticePourNael ✊🏽 #Nael #PoliceNationale #GiletsJaunes,https://twitter.com/Leaah1205/status/1674197649270927363?s=20,False
@Karimluth9223,"Jun 28, 2023 · 10:28 PM UTC",Sa arrive au luth la reste brancher 😂🏴‍☠️ #gennevilliers #nanterre,https://twitter.com/Veki_Ya/status/1674197584322101248?s=20,False
@LeN6zeD,"Jun 28, 2023 · 11:24 PM UTC",C’est les cités de France 👊🏾 #emeutes  #Nael on est plus qu’eux c’est l’invasion ! Il l’on pas vu venir 😂😂😂,https://twitter.com/LeN6zeD/status/1674197179966140417?s=20,False
@Affranch_,"Jun 28, 2023 · 11:25 PM UTC",« Arrête toi ou jte fume »  on a évité un autre meurtre . #Nanterre #Nael #saintouenlaumone #closduroi,https://twitter.com/Affranch_/status/1674197426423361536?s=20,True
@HyshemHA,"Jun 28, 2023 · 11:25 PM UTC","🚨🇫🇷#Alerte : commissariat de Dammarie-les-Lys au moment où il est attaqué par de nombreux individus.
#Nanterre #Nael #Nahel",https://twitter.com/HyshemHA/status/1674197258869395456?s=20,True
@MaxTredan,"Jun 28, 2023 · 11:24 PM UTC","🔥Chaude ambiance à Asnières-sur-Seine, non-loin de Nanterre, dans les Hauts-de-Seine…

#Émeutes #Nael #Nahel",https://twitter.com/MaxTredan/status/1674197069534199808?s=20,True
@ZarakiNozarashy,"Jun 28, 2023 · 11:24 PM UTC",#Nael 💚🤲🏿,https://twitter.com/ZarakiNozarashy/status/1674197185930358785?s=20,True
@CerfiaFR,"Jun 28, 2023 · 11:23 PM UTC","🚨🇫🇷 FLASH | Scènes surréalistes à #LaCourneuve où des individus profitent des émeutes pour tenter de voler un camion, qui n'hésite pas à foncer dans une voiture pour s'en sortir.",https://twitter.com/FredericM/status/1674197043244421120?s=20,True
@DonaldMacBTC,"Jun 28, 2023 · 11:22 PM UTC","Vu à #Montreuil
Attaque de la mairie :/

#emeutes #Nanterre #Nael #Nahel",https://twitter.com/DonaldMacBTC/status/1674196566029000706?s=20,True
@dhk__213,"Jun 28, 2023 · 11:22 PM UTC","Sa se passe dans le 94 à l’instant . 
 #emeutes #Nael",https://twitter.com/dhk__213/status/1674196593078149125?s=20,True
@Lasombrehistoir,"Jun 28, 2023 · 11:22 PM UTC","#Nael le policier en question est un ancien militaire qui est allé jouer à call of duty en Afghanistan…son acte est un réflexe , c était mûrement réfléchis , et je ne lui souhaite rien d autre que ce qu’il semble tant affectionner . Je ne pense pas qu’il va bien finir",https://twitter.com/Lasombrehistoir/status/1674196651681148928?s=20,False
@jakiipapouche,"Jun 28, 2023 · 11:23 PM UTC","Tjr pas compris eux apparement « arrêt toi ou jte bute arrêt toi ou jte fume » 🤦🏽‍♀️🤦🏽‍♀️
#emeutes #Nanterre #Nael",https://twitter.com/jakiipapouche/status/1674196840558870528?s=20,True
@KRYSLUVU,"Jun 28, 2023 · 11:23 PM UTC","🔴 01h13, cité Pablo Picasso, à #Nanterre ! 💥 #émeutes #Nael",https://twitter.com/KRYSLUVU/status/1674196867490430979?s=20,True
@Lilooliii1,"Jun 28, 2023 · 11:22 PM UTC","Ivry-sur-Seine 94 vraiment une ville de fatigué ça fait les bonhomme mais personne se révolte pour le petit #Nael 
#emeutes #Nanterre",https://twitter.com/Lilooliii1/status/1674196540691210240?s=20,False
@nicolasmison,"Jun 28, 2023 · 11:22 PM UTC","C'est bizarre! Y a deux personnes qu'on entend pas sur l'affaire #Nael : c'est Zemmour et Morano! Pourtant c'est du pain bénit pour eux ça! Ah bah non, j'suis con... Histoire de famille...",https://twitter.com/nicolasmison/status/1674196531300257797?s=20,False
@laviperemars,"Jun 28, 2023 · 11:22 PM UTC",T’as même pas un artiste pas soprano et Angèle zéro footballeur le suicide #Lindsay 13 ans #Nael tout le monde. Réponds 😂 c est un flic tuer un petit ange condamné plusieurs fois,https://twitter.com/laviperemars/status/1674196499255681028?s=20,False
@rebekahpeah140,"Jun 28, 2023 · 11:22 PM UTC",Hello everyone. Anyway in Jesus Christ name you are healed of all your mental and physical and emotional and spiritual ills and diseases. In Jesus Christ name you are healed.  #art #emeutes #earthquake #havoceth #KenyaVsuganda #mbstorm #Nael,https://twitter.com/rebekahpeah140/status/1674196493006254080?s=20,False
@laviperemars,"Jun 28, 2023 · 11:21 PM UTC",T’as même pas un artiste pas soprano et Angèle ou zéro footballeur suicide #Lindsay 13 ans #Nael tout le monde. Réponds 😂 c est un flic tuer sur un petit ange condamné plusieurs fois,https://twitter.com/laviperemars/status/1674196426253819904?s=20,False
@elchicoverde,"Jun 28, 2023 · 11:21 PM UTC","Visiblement Darmanin ne fait pas le poids du tout ! 
@EmmanuelMacron c’est le bon moment pour vous en séparer. 
Le monde entier attend enfin un acte courageux et décisif de votre part… sans s’illusionner par ailleurs !!! #Nanterre #JusticePourNael #Nael #PauvreFrance #Macronie",https://twitter.com/elchicoverde/status/1674196256992755713?s=20,True
@tomcwz_,"Jun 28, 2023 · 11:20 PM UTC","66 % des Français favorables au recours à l’armée pour les quartiers difficiles (Sondage CSA)

#Nanterre #Nael",https://twitter.com/tomcwz_/status/1674196036665917441?s=20,False
@Anypopsiastos_,"Jun 28, 2023 · 11:19 PM UTC","Τι δουλειά είχε στο τιμόνι 17 χρονών ???

#Nael #JusticePourNael #Nahel #Γαλλία",https://twitter.com/Anypopsiastos_/status/1674195972136620038?s=20,True
@BarjoSo,"Jun 28, 2023 · 11:19 PM UTC","ce réseau de sirènes a été intégré au Système d’alerte et d’information afin prévenir la population, d’« un sinistre de sécurité civile, d’origine naturelle ou technologique », selon les mots du ministère de l’Intérieur.

Antony , actuellement ...
#Nanterre
#Nael",https://twitter.com/BarjoSo/status/1674195963555053573?s=20,True
@DonaldMacBTC,"Jun 28, 2023 · 11:19 PM UTC","Vu à #Rosny 

#emeutes #Nanterre #Nael #Nahel",https://twitter.com/DonaldMacBTC/status/1674195959541112839?s=20,True
@i2s_i2,"Jun 28, 2023 · 11:19 PM UTC",Mon 92 #Nanterre #Nael #issy,https://twitter.com/i2s_i2/status/1674195872299601920?s=20,True
@King_BooQ,"Jun 28, 2023 · 11:19 PM UTC",🙏🏿 to #Nael Family.. and #FUK12,https://twitter.com/King_BooQ/status/1674195790753849354?s=20,False
@Q_FAR1,"Jun 28, 2023 · 11:19 PM UTC","De angst voor @vlbelang bij Vivaldi en hun regimepers moet van epische aard zijn, als dit het enige Frankrijk-gerelateerde bericht op de nieuwsapp is, terwijl Franse steden letterlijk in de fik staan, nav de dood van een 17-jarige gangster.

#Nanterre
#Nael
#verrijking
#omerta",https://twitter.com/Q_FAR1/status/1674195731698049025?s=20,False
@Franklin_st75,"Jun 28, 2023 · 11:18 PM UTC",Eh bah putain c’est une guerre civile 😭😭😭 #emeutes #Nanterre #Nael,https://twitter.com/Franklin_st75/status/1674195664522166273?s=20,False
@FranceInsoumise,"Jun 27, 2023 · 6:37 PM UTC","🔴  @JLMelenchon revient sur le drame de cet après -midi à Nanterre dans l'Émission populaire de ce soir. 

➡️ « Quelle que soit la situation, rien ne justifie que l’on tue quelqu’un. C’est doublé de mensonge, de manipulation … Cela montre la gravité de la déchéance de l’autorité de l’Etat » 

📺 Suivez l’#EmPop en direct : piped.video/live/hCQzaOaaaxw",https://twitter.com/democratie92/status/1674195777818710017?s=20,True
@HyshemHA,"Jun 28, 2023 · 11:18 PM UTC",🇫🇷 #URGENT Voiture de police incendiée à Elancourt. #Nahel #Nanterre #Nael,https://twitter.com/HyshemHA/status/1674195649888149505?s=20,True
@AmarVolte,"Jun 28, 2023 · 7:45 PM UTC","Quand j'avais 17 ans je roulais sans permis aussi, je voulais juste faire le beau dans la Clio 2 de ma mère pour aller chercher les potes. 

C'était débile à la mort, faut pas faire ça vraiment, c'est surtout pour donner le contexte.

Un jour y avait eu le bordel aux Minguettes et je roulais tard le soir vers 3h du matin. Les flics tournaient de fou et m'ont demandé de m'arrêter, mais ils étaient de l'autre côté du trottoir et m'ont juste fait des appels de phare avec le camion de CRS. Quand j'ai pris la lumière dans les yeux j'ai paniqué et j'ai accéléré en me disant qu'avec le terre-plein bah ils pourraient pas me rattraper. 
Je suis rentré chez moi en 2mn chrono et j'avais le coeur plein de stress je me croyais pister par interpol mdrr ils m'avaient juste pas calculé.

J'ai paniqué pour une ""lumière"", j'imagine pas ce qu'il me serait arrivé si on m'avait pointé un pistolet sur le visage, j'aurais sûrement fait pareil.

Le petit Nael a du être terrorisé, encore plus quand t'entends un mec casqué dire ""shoot le"", sachant que les bavures se multiplient depuis 6 ans. Cette histoire raisonne trop dans ma tête, y en a marre de tout ça, y a trop de choses qui ne vont pas pour que ça reste impuni.",https://twitter.com/EastonNyct6126/status/1674195653675606017?s=20,False
@MaxTredan,"Jun 28, 2023 · 11:18 PM UTC","🚔Le commissariat de Dammarie-les-Lys (Seine-et-Marne) a été pris d’assaut, selon des vidéos circulant sur les réseaux sociaux ce soir.

#Émeutes #Nahel #Nael #Nanterre",https://twitter.com/MaxTredan/status/1674195638198624256?s=20,True
@VicChestnu75502,"Jun 28, 2023 · 11:18 PM UTC",C'est le moment de collé des manifs #GiletsJaunes en journée pour bien les fatigués 😏 #emeutes #Nael,https://twitter.com/VicChestnu75502/status/1674195555705143301?s=20,True
@FlorianFrVendee,"Jun 28, 2023 · 11:18 PM UTC","Ne soyez pas dupes, ils s’en foutent de la mort de #Nael #Nanterre 
Ils sont là pour « casser du flic » et tout brûler pour le simple prétexte qu’ils détestent la France ! Rien d’autre.

Preuve, le député Nupes / LFI Bilongo face à son électorat⤵️

Force aux Pompiers et aux FDO !",https://twitter.com/FlorianFrVendee/status/1674195528391831555?s=20,True
@Anyssa68460,"Jun 28, 2023 · 11:18 PM UTC",Au ralenti ont voit bien que le policier le frappe avec son arme. Avec le son on entend bien le bruit. Je vois pas de légitime défense juste un policier brutal. #Nael #Nanterre #JusticePourNael,https://twitter.com/Anyssa68460/status/1674195504563998722?s=20,True
@Mel21359779,"Jun 28, 2023 · 11:17 PM UTC","Message à tout les racistes : Sans les arabes, maghrébins, musulman en général vous n’êtes rien, aucunes richesses, pas de pétrole, pas de gaz 😩 … n’inversez pas l’histoire c’est vous qui êtes venus coloniser ces pays et non le contraire ! #nanterre #Nael #emeutes",https://twitter.com/Mel21359779/status/1674195304982216711?s=20,False
@Neruda57,"Jun 28, 2023 · 11:18 PM UTC","🔴💥🔥Alerte ❗️Le journaliste Rémy #Buisine est pris à partie par la police à #Nanterre.⚡️⚡️
#Nael #JusticePourNael",https://twitter.com/Neruda57/status/1674195534981083139?s=20,True
@InfoAddict7500,"Jun 28, 2023 · 11:17 PM UTC",Pour les gens qui se demandent je ne connais pas l'histoire sur #Nael mais je vais en apprendre plus,https://twitter.com/InfoAddict7500/status/1674195274128928770?s=20,False
@cheimitaa,"Jun 28, 2023 · 11:16 PM UTC","Ils ont cambriolés le commissariat et ont volés des casques de police,
Secteur Mons-en-Barœul, Lille 😱 #Nael #emeutes",https://twitter.com/cheimitaa/status/1674195185272512513?s=20,True
@nafiiiiisa23,"Jun 28, 2023 · 11:16 PM UTC",Mdr on se rend pas compte mais c’est une dinguerie ce qui se passe #Nael #JusticePourNael,https://twitter.com/nafiiiiisa23/status/1674195062287216640?s=20,False
@HyshemHA,"Jun 28, 2023 · 11:16 PM UTC",🚨🇫🇷🔥 #URGENT I Le commissariat de #DammariéLesLys et les voitures de police sont en feu. #Nahel #Nanterre #Nael,https://twitter.com/HyshemHA/status/1674195044260085760?s=20,True
@Lasombrehistoir,"Jun 28, 2023 · 11:15 PM UTC",#Nanterre #Nael,https://twitter.com/Lasombrehistoir/status/1674194896792571906?s=20,False
@Zincho92,"Jun 28, 2023 · 11:15 PM UTC",#Nanterre #Nael,https://twitter.com/Zincho92/status/1674194856715902981?s=20,True
@mns92i,"Jun 28, 2023 · 11:16 PM UTC",Je suis sous le choque c’est vraiment une dinguerie ce qu’il se passe. L’IDF il est en train de se retourner #emeutes #Nael,https://twitter.com/mns92i/status/1674195103936651270?s=20,False
@CerfiaFR,"Jun 28, 2023 · 10:53 PM UTC","🚨🇫🇷 FLASH | Un poste de police est pris d’assaut à Trappes. #Nanterre #Nahel

twitter.com/Obc78/status/167…",https://twitter.com/Maaanick/status/1674194786989768705?s=20,False
@mblh60,"Jun 28, 2023 · 11:15 PM UTC",en direct de beauvais 60 #Nael #Nanterre #JusticePourNael,https://twitter.com/mblh60/status/1674194755058556933?s=20,True
@HaikelDrine,"Jun 28, 2023 · 11:15 PM UTC","Encore des émeutes faute d'être entendu depuis des décennies !
Le décès du jeune #Nael nous amène aux abîmes de l'injustice suite à cet acte lâche!
J'espère que notre ""justice"" honorera le défunt et toute sa famille malgré cette énième bavure policière car la peine inconsolable!",https://twitter.com/HaikelDrine/status/1674194768841064451?s=20,False
@alban_leuret,"Jun 28, 2023 · 11:14 PM UTC",Affrontements violents avec les forces de l’ordre Avenue de Flandre cette nuit. #Nael #Nahel #emeutes,https://twitter.com/alban_leuret/status/1674194657159282689?s=20,True
@ThieryMalgouyre,"Jun 28, 2023 · 11:14 PM UTC","JLMTV-INFOS

#emeutes  partout en France après la mort de #Nahel et pendant ce temps, Emmanuel  Macron est au concert d'Elton John. #Nanterre #Nael #LaPoliceTue",https://twitter.com/ThieryMalgouyre/status/1674194666227486720?s=20,True
@CivicioY,"Jun 28, 2023 · 11:14 PM UTC","🔴Incendie à Nanterre Ville - Situation périlleuse, les Pompiers ont des problèmes de stocks d'eau et seraient débordés #Nanterre #Nael #emeutes #ViolencesPolicieres",https://twitter.com/CivicioY/status/1674194604604764162?s=20,True
@NaudinChristoph,"Jun 28, 2023 · 11:14 PM UTC","Un peu timides pour le moment les #emeutes à Cachan. Après un tir de mortier sur le commissariat, ça brûle et ça énerve les canards. Pas de sirène de police, pas de pompiers, les habitants se débrouillent. Petits groupes de jeunes motivés, mais pas organisés. #Nael #Nahel",https://twitter.com/NaudinChristoph/status/1674194580416217088?s=20,True
@vckmnd,"Jun 28, 2023 · 11:14 PM UTC",#emeutes #Nael #JusticePourNael #Nanterre #pontaultcombault ✊🏾✊🏾,https://twitter.com/vckmnd/status/1674194577148858369?s=20,True
@SoukainaBgg,"Jun 28, 2023 · 11:14 PM UTC","Purée, ce policier qui a tiré sur Naël a rendu tous les jeunes de quartier de France très en colère ! Et résultat ils dégradent tout… tout ça c’est de la faute de ce policier qui a tiré sur Naël, je déteste ce policier😡😡😡 Et justice pour Naël ! 🙏🏻 #Naël #Nanterre #LaPoliceTue",https://twitter.com/SoukainaBgg/status/1674194545658003456?s=20,True
@sheelsya,"Jun 28, 2023 · 11:14 PM UTC",Pk cest chez vous que vous brûlez vd bus vs voitures cest deja difficile les quartier aggraver pas situation les haut placées cest pas leur problème si vous brûlez tout chez vous car ils mettent pas les pied la pas ils rigolent justement #emeutes #Nael #JusticePourNael #Nanterre,https://twitter.com/sheelsya/status/1674194544533856256?s=20,False
@jenesaispas671,"Jun 28, 2023 · 11:13 PM UTC","Les #emeutes en #direct de La Courneuve! 
C’est que le début ! #Nael #JusticePourNael #Nanterre twitter.com/i/web/status/167…",https://twitter.com/jenesaispas671/status/1674194412513947651?s=20,True
@nzr_as,"Jun 28, 2023 · 11:13 PM UTC",Starfallah la dinguerie qui se passe à Lyon suite à la mort de nael allah y rahmou a #Nael #Nanterre,https://twitter.com/nzr_as/status/1674194399390052352?s=20,True
@Css_dre,"Jun 28, 2023 · 11:07 PM UTC",#bezons #emeutes #police,https://twitter.com/Css_dre/status/1674194513483427846?s=20,True
@VegettoMoha69,"Jun 28, 2023 · 11:13 PM UTC",Ces la foli à Lyon #Nael #Nanterre,https://twitter.com/VegettoMoha69/status/1674194317542322177?s=20,True
@lastminuteinfo9,"Jun 28, 2023 · 11:13 PM UTC",#BreakingNews #emeutes #Nael #Nanterre,https://twitter.com/lastminuteinfo9/status/1674194285174964227?s=20,True
@TataMimi93,"Jun 28, 2023 · 11:13 PM UTC","Cette nuit les indignes de mon quartier sont à la fête, ils provoquent plusieurs départ de feux, ils dansent sur la mort de #Nael sans lui ils n'auraient pas de justificatif, le 14 juillet c'est encore loin faut dire..",https://twitter.com/TataMimi93/status/1674194267428859906?s=20,False
@lesinfosdetino,"Jun 28, 2023 · 11:13 PM UTC","🔴URGENT-  Les témoins signalent que le commissariat de #DammariéLesLys est en proie aux flammes, tout comme les voitures de police.🔴
Abonne-toi; je t’informe!⚠️
#Nanterre #Nael #emeutes",https://twitter.com/lesinfosdetino/status/1674194228698652672?s=20,True
@OGAGBOTON221,"Jun 29, 2023 · 11:59 PM UTC",Les cités de France c’est le divertissement à un niveau top 3 mondial #emeutes #Paris #nael,https://twitter.com/OGAGBOTON221/status/1674568427577417731?s=20,False
@batmobile933,"Jun 28, 2023 · 11:12 PM UTC",Justice sera faite ! 🙏 #Nael,https://twitter.com/batmobile933/status/1674194168959123456?s=20,False
@Salir42,"Jun 29, 2023 · 11:58 PM UTC","La France en 48 heures c’est devenu GTA ONLINE c'est n'importe quoi 🤣 #emeutes 

Soutien à la famille de #Nael 🙏 #justicepourNahel",https://twitter.com/Salir42/status/1674568118876643329?s=20,False
@MEDE963,"Jun 29, 2023 · 11:59 PM UTC",#Nael,https://twitter.com/MEDE963/status/1674568342449864710?s=20,True
@Namanite,"Jun 28, 2023 · 10:38 PM UTC","#Creil, vient de rentrer dans la #Course aux #Émeutes...

#Nanterre #Nahel",https://twitter.com/Namanite/status/1674194221518004224?s=20,True
@KannePost,"Jun 29, 2023 · 11:58 PM UTC","SONDAGE 3 !
Trouvez-vous que la réaction de l’officer de police auprès de Nael sois justifiable ?
#Nael #Paris #nanterre",https://twitter.com/KannePost/status/1674568118339878913?s=20,False
@amiensetouvie8z,"Jun 29, 2023 · 11:58 PM UTC",#Amiens Quartier Nord (80) Les CRS ce son enfui face aux jeunes. #emeutes #JusticePourNael #LaFrance #Nael #Nanterre #UkraineWar #ViolenceUrbaine,https://twitter.com/amiensetouvie8z/status/1674567970276663296?s=20,True
@miss_tiyaa,"Jun 29, 2023 · 11:58 PM UTC","Bondy, jvous entend jsuis juste à côté 😭 
#nael #Emeutes",https://twitter.com/miss_tiyaa/status/1674568010961502210?s=20,False
@sabichouuin73,"Jun 29, 2023 · 11:58 PM UTC","La différence avec 2005 c'est que les émeutes avaient un vrai but par rapport à la mort de Zineb et Bouna .. wallah aujourd'hui j'ai juste l'impression que beaucoup utilisent #nanterre et #nael juste pour foutre le dahwa, piller, voler etc ... plus du tout la même génération.",https://twitter.com/sabichouuin73/status/1674567966673842176?s=20,False
@ALEX15vs,"Jun 29, 2023 · 11:57 PM UTC",Teen #Nael M ‘executed’ by Paris cop who opened fire at point blank spark... piped.video/LxLQkMHIDmg a través de @YouTube,https://twitter.com/ALEX15vs/status/1674567869701529600?s=20,False
@Infos247_FR,"Jun 29, 2023 · 11:57 PM UTC","🚨🇫🇷 ALERTES INFOS - Dans le quartier des #Grésillons à #Gennevilliers, des mortiers sont tirés en rafale par des jeunes.

#emeutes #Nanterre #Nahel #nael",https://twitter.com/Infos247_FR/status/1674567886591909889?s=20,True
@lifeofbenaglio,"Jun 29, 2023 · 11:57 PM UTC",Ils ont coupé les mains d’un flic wsh c’est une dinguerie #Emeute #Nael,https://twitter.com/lifeofbenaglio/status/1674567801053249536?s=20,False
@louis_joseph_ga,"Jun 29, 2023 · 11:57 PM UTC","يبدو أن الأمور تتجه  نحو التصعيد...

حمل أسلحة من طرف بعض المحتجين

فرنسا 🇫🇷 تحترق 🔥

#emeutes
#Nael",https://twitter.com/louis_joseph_ga/status/1674567742236549123?s=20,True
@vie_environment,"Jun 29, 2023 · 11:57 PM UTC","Qu'attendons-nous vraiment pour investir dans les énergies renouvelables ?

#UN #environnement
 #climat #ODD #emeutes #สนามบินดอนเมือง #earthquake #Trymechallenge  #DunePartTwo  #blockchain  #Nael  #justicepourNahel  #KCORPWIN",https://twitter.com/vie_environment/status/1674567745310978048?s=20,True
@KannePost,"Jun 29, 2023 · 11:57 PM UTC","SONDAGE 2 ! ( anonyme ) 
Vous considérez vous comme touchée par la mort de Nael ?
#Nael #Paris #emeutes",https://twitter.com/KannePost/status/1674567713685946368?s=20,False
